cbg_id,Geographic Area Name,per_capita_income,median_household_income,aggregate_household_income,county_id
360470275003,"Block Group 3, Census Tract 275, Kings County, New York",43960.0,105329.0,44198700.0,36047
360470275004,"Block Group 4, Census Tract 275, Kings County, New York",46224.0,98143.0,63476800.0,36047
360470276001,"Block Group 1, Census Tract 276, Kings County, New York",24922.0,68824.0,38628000.0,36047
360470276002,"Block Group 2, Census Tract 276, Kings County, New York",23331.0,51058.0,23363900.0,36047
360470276003,"Block Group 3, Census Tract 276, Kings County, New York",25084.0,40000.0,28334300.0,36047
360470277001,"Block Group 1, Census Tract 277, Kings County, New York",20371.0,42240.0,26561800.0,36047
360470277002,"Block Group 2, Census Tract 277, Kings County, New York",39429.0,61594.0,39372300.0,36047
360470277003,"Block Group 3, Census Tract 277, Kings County, New York",31393.0,70500.0,19997400.0,36047
360470277004,"Block Group 4, Census Tract 277, Kings County, New York",22022.0,42898.0,35358900.0,36047
360470278001,"Block Group 1, Census Tract 278, Kings County, New York",25283.0,48229.0,35025200.0,36047
360470278002,"Block Group 2, Census Tract 278, Kings County, New York",31348.0,58750.0,54671100.0,36047
360470279001,"Block Group 1, Census Tract 279, Kings County, New York",27651.0,58784.0,20866800.0,36047
360470279002,"Block Group 2, Census Tract 279, Kings County, New York",34860.0,55500.0,44744000.0,36047
360470279003,"Block Group 3, Census Tract 279, Kings County, New York",46258.0,81875.0,47993200.0,36047
360470279004,"Block Group 4, Census Tract 279, Kings County, New York",33332.0,54643.0,18062400.0,36047
360470280000,"Block Group 0, Census Tract 280, Kings County, New York",,,,36047
360470280001,"Block Group 1, Census Tract 280, Kings County, New York",30116.0,63958.0,26126500.0,36047
360470280002,"Block Group 2, Census Tract 280, Kings County, New York",27709.0,77292.0,26434700.0,36047
360470281001,"Block Group 1, Census Tract 281, Kings County, New York",15770.0,28009.0,26034000.0,36047
360470281002,"Block Group 2, Census Tract 281, Kings County, New York",21522.0,29271.0,34876700.0,36047
360470281003,"Block Group 3, Census Tract 281, Kings County, New York",34288.0,70625.0,47736300.0,36047
360470282000,"Block Group 0, Census Tract 282, Kings County, New York",,,,36047
360470282001,"Block Group 1, Census Tract 282, Kings County, New York",43358.0,66202.0,62516200.0,36047
360470282002,"Block Group 2, Census Tract 282, Kings County, New York",20426.0,76053.0,32820500.0,36047
360470282003,"Block Group 3, Census Tract 282, Kings County, New York",24865.0,61435.0,18993700.0,36047
360470283001,"Block Group 1, Census Tract 283, Kings County, New York",11063.0,11699.0,9336800.0,36047
360470283002,"Block Group 2, Census Tract 283, Kings County, New York",17080.0,26411.0,22220100.0,36047
360470283003,"Block Group 3, Census Tract 283, Kings County, New York",19463.0,58029.0,29111600.0,36047
360470284001,"Block Group 1, Census Tract 284, Kings County, New York",24461.0,71827.0,31205300.0,36047
360470284002,"Block Group 2, Census Tract 284, Kings County, New York",26885.0,58913.0,27539300.0,36047
360470284003,"Block Group 3, Census Tract 284, Kings County, New York",20020.0,55048.0,24644500.0,36047
360470285011,"Block Group 1, Census Tract 285.01, Kings County, New York",27876.0,87778.0,11745300.0,36047
360470285021,"Block Group 1, Census Tract 285.02, Kings County, New York",16553.0,23899.0,49209400.0,36047
360470286000,"Block Group 0, Census Tract 286, Kings County, New York",,,,36047
360470286001,"Block Group 1, Census Tract 286, Kings County, New York",20190.0,32143.0,22482400.0,36047
360470286002,"Block Group 2, Census Tract 286, Kings County, New York",22200.0,36157.0,25153200.0,36047
360470286003,"Block Group 3, Census Tract 286, Kings County, New York",27280.0,54559.0,27104700.0,36047
360470286004,"Block Group 4, Census Tract 286, Kings County, New York",20497.0,,18694800.0,36047
360470286005,"Block Group 5, Census Tract 286, Kings County, New York",15732.0,42227.0,15894200.0,36047
360470287001,"Block Group 1, Census Tract 287, Kings County, New York",51994.0,,65948300.0,36047
360470287002,"Block Group 2, Census Tract 287, Kings County, New York",35162.0,97188.0,22221800.0,36047
360470287003,"Block Group 3, Census Tract 287, Kings County, New York",18040.0,34875.0,21470000.0,36047
360470288001,"Block Group 1, Census Tract 288, Kings County, New York",22681.0,46382.0,22030100.0,36047
360470288002,"Block Group 2, Census Tract 288, Kings County, New York",22748.0,56806.0,29086000.0,36047
360470288003,"Block Group 3, Census Tract 288, Kings County, New York",24070.0,78194.0,38551400.0,36047
360470289001,"Block Group 1, Census Tract 289, Kings County, New York",25715.0,66731.0,19850900.0,36047
360470289002,"Block Group 2, Census Tract 289, Kings County, New York",35969.0,80638.0,26826000.0,36047
360470289003,"Block Group 3, Census Tract 289, Kings County, New York",22647.0,64896.0,20144700.0,36047
360470289004,"Block Group 4, Census Tract 289, Kings County, New York",11404.0,18185.0,12529700.0,36047
360470290001,"Block Group 1, Census Tract 290, Kings County, New York",26831.0,37917.0,26166000.0,36047
360470290002,"Block Group 2, Census Tract 290, Kings County, New York",23574.0,47604.0,27966000.0,36047
360470290003,"Block Group 3, Census Tract 290, Kings County, New York",33739.0,47019.0,47741700.0,36047
360470291001,"Block Group 1, Census Tract 291, Kings County, New York",51991.0,102778.0,69446400.0,36047
360470291002,"Block Group 2, Census Tract 291, Kings County, New York",25329.0,63981.0,13815000.0,36047
360470291003,"Block Group 3, Census Tract 291, Kings County, New York",30324.0,72833.0,31777600.0,36047
360470292000,"Block Group 0, Census Tract 292, Kings County, New York",,,,36047
360470292001,"Block Group 1, Census Tract 292, Kings County, New York",21540.0,47784.0,25640800.0,36047
360470292002,"Block Group 2, Census Tract 292, Kings County, New York",27856.0,51250.0,51866700.0,36047
360470293001,"Block Group 1, Census Tract 293, Kings County, New York",12386.0,35337.0,6625300.0,36047
360470293002,"Block Group 2, Census Tract 293, Kings County, New York",21580.0,,29045600.0,36047
360470293003,"Block Group 3, Census Tract 293, Kings County, New York",50572.0,89219.0,37706400.0,36047
360470293004,"Block Group 4, Census Tract 293, Kings County, New York",49993.0,83077.0,39202900.0,36047
360470294000,"Block Group 0, Census Tract 294, Kings County, New York",,,,36047
360470294001,"Block Group 1, Census Tract 294, Kings County, New York",21061.0,57895.0,42052200.0,36047
360470295001,"Block Group 1, Census Tract 295, Kings County, New York",39132.0,59375.0,26722900.0,36047
360470295002,"Block Group 2, Census Tract 295, Kings County, New York",34743.0,59338.0,36135600.0,36047
360470295003,"Block Group 3, Census Tract 295, Kings County, New York",37482.0,,51939000.0,36047
360470295004,"Block Group 4, Census Tract 295, Kings County, New York",55456.0,66932.0,54891900.0,36047
360470296001,"Block Group 1, Census Tract 296, Kings County, New York",28056.0,38421.0,39864700.0,36047
360470296002,"Block Group 2, Census Tract 296, Kings County, New York",22348.0,49655.0,39317300.0,36047
360470296003,"Block Group 3, Census Tract 296, Kings County, New York",37774.0,79118.0,41942000.0,36047
360470296004,"Block Group 4, Census Tract 296, Kings County, New York",25829.0,69183.0,41349200.0,36047
360470297001,"Block Group 1, Census Tract 297, Kings County, New York",43254.0,68807.0,52814700.0,36047
360470297002,"Block Group 2, Census Tract 297, Kings County, New York",39045.0,48669.0,53159800.0,36047
360470297003,"Block Group 3, Census Tract 297, Kings County, New York",51102.0,94464.0,84928600.0,36047
360470298001,"Block Group 1, Census Tract 298, Kings County, New York",26505.0,66250.0,46296000.0,36047
360470298002,"Block Group 2, Census Tract 298, Kings County, New York",26417.0,43049.0,15748400.0,36047
360470298003,"Block Group 3, Census Tract 298, Kings County, New York",26054.0,56875.0,38205200.0,36047
360470299001,"Block Group 1, Census Tract 299, Kings County, New York",23641.0,65230.0,36029000.0,36047
360470299002,"Block Group 2, Census Tract 299, Kings County, New York",20007.0,39688.0,24948100.0,36047
360470300001,"Block Group 1, Census Tract 300, Kings County, New York",28291.0,36786.0,49544000.0,36047
360470300002,"Block Group 2, Census Tract 300, Kings County, New York",25714.0,68417.0,63905600.0,36047
360470301001,"Block Group 1, Census Tract 301, Kings County, New York",26143.0,43487.0,24272600.0,36047
360470301002,"Block Group 2, Census Tract 301, Kings County, New York",19467.0,,15683100.0,36047
360470301003,"Block Group 3, Census Tract 301, Kings County, New York",34599.0,72061.0,42013300.0,36047
360470302001,"Block Group 1, Census Tract 302, Kings County, New York",28123.0,82361.0,45520600.0,36047
360470302002,"Block Group 2, Census Tract 302, Kings County, New York",31625.0,73194.0,50581300.0,36047
360470302003,"Block Group 3, Census Tract 302, Kings County, New York",21305.0,42868.0,25983600.0,36047
360470303001,"Block Group 1, Census Tract 303, Kings County, New York",28107.0,40823.0,54089900.0,36047
360470303002,"Block Group 2, Census Tract 303, Kings County, New York",17060.0,46696.0,15314500.0,36047
360470303003,"Block Group 3, Census Tract 303, Kings County, New York",21594.0,20948.0,37375800.0,36047
360470304000,"Block Group 0, Census Tract 304, Kings County, New York",,,,36047
360470304001,"Block Group 1, Census Tract 304, Kings County, New York",33116.0,57127.0,44616900.0,36047
360470304002,"Block Group 2, Census Tract 304, Kings County, New York",23076.0,22619.0,33611900.0,36047
360470304003,"Block Group 3, Census Tract 304, Kings County, New York",19885.0,36848.0,27611700.0,36047
360470305001,"Block Group 1, Census Tract 305, Kings County, New York",42153.0,91382.0,35034700.0,36047
360470305002,"Block Group 2, Census Tract 305, Kings County, New York",54138.0,75714.0,96022300.0,36047
360470305003,"Block Group 3, Census Tract 305, Kings County, New York",52869.0,91310.0,99955500.0,36047
360470305004,"Block Group 4, Census Tract 305, Kings County, New York",38676.0,89350.0,72024800.0,36047
360470306001,"Block Group 1, Census Tract 306, Kings County, New York",26926.0,50833.0,46346100.0,36047
360470307001,"Block Group 1, Census Tract 307, Kings County, New York",13010.0,26500.0,31643300.0,36047
360470307002,"Block Group 2, Census Tract 307, Kings County, New York",9152.0,,17623200.0,36047
360470307003,"Block Group 3, Census Tract 307, Kings County, New York",25401.0,43021.0,38783600.0,36047
360470308001,"Block Group 1, Census Tract 308, Kings County, New York",25822.0,47461.0,51110800.0,36047
360470309001,"Block Group 1, Census Tract 309, Kings County, New York",15010.0,42755.0,17445100.0,36047
360470309002,"Block Group 2, Census Tract 309, Kings County, New York",31713.0,95521.0,37706300.0,36047
360470311001,"Block Group 1, Census Tract 311, Kings County, New York",24753.0,64375.0,16861000.0,36047
360470311002,"Block Group 2, Census Tract 311, Kings County, New York",30119.0,35673.0,47496900.0,36047
360470311003,"Block Group 3, Census Tract 311, Kings County, New York",29029.0,,17269100.0,36047
360470313001,"Block Group 1, Census Tract 313, Kings County, New York",30362.0,60106.0,35083600.0,36047
360470313002,"Block Group 2, Census Tract 313, Kings County, New York",44518.0,95938.0,43559200.0,36047
360470313003,"Block Group 3, Census Tract 313, Kings County, New York",32935.0,39964.0,61290200.0,36047
360470313004,"Block Group 4, Census Tract 313, Kings County, New York",46385.0,51619.0,41447400.0,36047
360470314000,"Block Group 0, Census Tract 314, Kings County, New York",,,,36047
360470314001,"Block Group 1, Census Tract 314, Kings County, New York",22072.0,,23681900.0,36047
360470314002,"Block Group 2, Census Tract 314, Kings County, New York",39881.0,66011.0,39001700.0,36047
360470314003,"Block Group 3, Census Tract 314, Kings County, New York",57848.0,112801.0,41778300.0,36047
360470314004,"Block Group 4, Census Tract 314, Kings County, New York",33165.0,80173.0,72807600.0,36047
360470315001,"Block Group 1, Census Tract 315, Kings County, New York",55552.0,70486.0,65314000.0,36047
360470315002,"Block Group 2, Census Tract 315, Kings County, New York",36698.0,65147.0,45624100.0,36047
360470315003,"Block Group 3, Census Tract 315, Kings County, New York",40627.0,,45694700.0,36047
360470315004,"Block Group 4, Census Tract 315, Kings County, New York",36075.0,,46368300.0,36047
360470317011,"Block Group 1, Census Tract 317.01, Kings County, New York",45947.0,76140.0,71968500.0,36047
360470317012,"Block Group 2, Census Tract 317.01, Kings County, New York",46028.0,,43333700.0,36047
360470317013,"Block Group 3, Census Tract 317.01, Kings County, New York",42689.0,86250.0,51850500.0,36047
360470317021,"Block Group 1, Census Tract 317.02, Kings County, New York",49120.0,76760.0,53376300.0,36047
360470317022,"Block Group 2, Census Tract 317.02, Kings County, New York",45600.0,85500.0,40502400.0,36047
360470317023,"Block Group 3, Census Tract 317.02, Kings County, New York",42724.0,79737.0,56390400.0,36047
360470319001,"Block Group 1, Census Tract 319, Kings County, New York",29029.0,65690.0,42317000.0,36047
360470319002,"Block Group 2, Census Tract 319, Kings County, New York",32569.0,56989.0,32945100.0,36047
360470319003,"Block Group 3, Census Tract 319, Kings County, New York",61110.0,51875.0,38322500.0,36047
360470321001,"Block Group 1, Census Tract 321, Kings County, New York",33767.0,53750.0,54896600.0,36047
360470321002,"Block Group 2, Census Tract 321, Kings County, New York",26180.0,,26035400.0,36047
360470321003,"Block Group 3, Census Tract 321, Kings County, New York",62537.0,89697.0,85350600.0,36047
360470321004,"Block Group 4, Census Tract 321, Kings County, New York",29507.0,49547.0,44034500.0,36047
360470323001,"Block Group 1, Census Tract 323, Kings County, New York",35914.0,67188.0,39139200.0,36047
360470323002,"Block Group 2, Census Tract 323, Kings County, New York",51179.0,89453.0,63231300.0,36047
360470323003,"Block Group 3, Census Tract 323, Kings County, New York",27493.0,53155.0,31988300.0,36047
360470325001,"Block Group 1, Census Tract 325, Kings County, New York",47265.0,75758.0,48735000.0,36047
360470325002,"Block Group 2, Census Tract 325, Kings County, New York",33989.0,32292.0,27221000.0,36047
360470325003,"Block Group 3, Census Tract 325, Kings County, New York",24022.0,55233.0,98499100.0,36047
360470326001,"Block Group 1, Census Tract 326, Kings County, New York",19075.0,44619.0,18977300.0,36047
360470326002,"Block Group 2, Census Tract 326, Kings County, New York",8280.0,20091.0,13261700.0,36047
360470326003,"Block Group 3, Census Tract 326, Kings County, New York",13693.0,21838.0,24783300.0,36047
360470326004,"Block Group 4, Census Tract 326, Kings County, New York",14682.0,11817.0,10167200.0,36047
360470326005,"Block Group 5, Census Tract 326, Kings County, New York",15281.0,65598.0,25157500.0,36047
360470327001,"Block Group 1, Census Tract 327, Kings County, New York",49822.0,81417.0,39997200.0,36047
360470327002,"Block Group 2, Census Tract 327, Kings County, New York",36939.0,75313.0,31677100.0,36047
360470327003,"Block Group 3, Census Tract 327, Kings County, New York",35193.0,32708.0,30401900.0,36047
360470328001,"Block Group 1, Census Tract 328, Kings County, New York",22072.0,56250.0,15946000.0,36047
360470328002,"Block Group 2, Census Tract 328, Kings County, New York",27488.0,41207.0,15721600.0,36047
360470328003,"Block Group 3, Census Tract 328, Kings County, New York",75757.0,23036.0,58243400.0,36047
360470328004,"Block Group 4, Census Tract 328, Kings County, New York",16817.0,42275.0,10501400.0,36047
360470329001,"Block Group 1, Census Tract 329, Kings County, New York",16006.0,38972.0,27077200.0,36047
360470329002,"Block Group 2, Census Tract 329, Kings County, New York",19903.0,,30570400.0,36047
360470329003,"Block Group 3, Census Tract 329, Kings County, New York",42102.0,47981.0,58971800.0,36047
360470329004,"Block Group 4, Census Tract 329, Kings County, New York",36165.0,88150.0,54816000.0,36047
360470330000,"Block Group 0, Census Tract 330, Kings County, New York",,,,36047
360470330001,"Block Group 1, Census Tract 330, Kings County, New York",11417.0,16369.0,24923700.0,36047
360470330002,"Block Group 2, Census Tract 330, Kings County, New York",34054.0,85500.0,20838100.0,36047
360470330003,"Block Group 3, Census Tract 330, Kings County, New York",12339.0,24083.0,26383700.0,36047
360470331001,"Block Group 1, Census Tract 331, Kings County, New York",15093.0,41786.0,20258200.0,36047
360470331002,"Block Group 2, Census Tract 331, Kings County, New York",23455.0,37581.0,45904300.0,36047
360470331003,"Block Group 3, Census Tract 331, Kings County, New York",46867.0,65956.0,34947200.0,36047
360470333001,"Block Group 1, Census Tract 333, Kings County, New York",31801.0,64726.0,30029300.0,36047
360470333002,"Block Group 2, Census Tract 333, Kings County, New York",18105.0,58125.0,35598200.0,36047
360470333003,"Block Group 3, Census Tract 333, Kings County, New York",12470.0,32279.0,19966300.0,36047
360470335001,"Block Group 1, Census Tract 335, Kings County, New York",23048.0,69554.0,27857100.0,36047
360470335002,"Block Group 2, Census Tract 335, Kings County, New York",30409.0,37431.0,25224300.0,36047
360470335003,"Block Group 3, Census Tract 335, Kings County, New York",27573.0,91522.0,26327400.0,36047
360470336000,"Block Group 0, Census Tract 336, Kings County, New York",,,,36047
360470336001,"Block Group 1, Census Tract 336, Kings County, New York",32894.0,,33056700.0,36047
360470336002,"Block Group 2, Census Tract 336, Kings County, New York",34131.0,80595.0,29215700.0,36047
360470336003,"Block Group 3, Census Tract 336, Kings County, New York",28406.0,68370.0,26390700.0,36047
360470336004,"Block Group 4, Census Tract 336, Kings County, New York",50628.0,126989.0,31881200.0,36047
360470336005,"Block Group 5, Census Tract 336, Kings County, New York",44047.0,127904.0,43079000.0,36047
360470337001,"Block Group 1, Census Tract 337, Kings County, New York",27859.0,45824.0,31117400.0,36047
360470337002,"Block Group 2, Census Tract 337, Kings County, New York",33502.0,70217.0,33901200.0,36047
360470337003,"Block Group 3, Census Tract 337, Kings County, New York",24413.0,70429.0,41509300.0,36047
360470339001,"Block Group 1, Census Tract 339, Kings County, New York",21783.0,55571.0,25485200.0,36047
360470339002,"Block Group 2, Census Tract 339, Kings County, New York",26051.0,,22219900.0,36047
360470339003,"Block Group 3, Census Tract 339, Kings County, New York",28071.0,21453.0,37278200.0,36047
360470339004,"Block Group 4, Census Tract 339, Kings County, New York",48110.0,95804.0,57705200.0,36047
360470340001,"Block Group 1, Census Tract 340, Kings County, New York",13894.0,27250.0,17415700.0,36047
360470340002,"Block Group 2, Census Tract 340, Kings County, New York",12916.0,11969.0,2220100.0,36047
360470341001,"Block Group 1, Census Tract 341, Kings County, New York",23032.0,39704.0,15621300.0,36047
360470341002,"Block Group 2, Census Tract 341, Kings County, New York",39021.0,95774.0,25767700.0,36047
360470341003,"Block Group 3, Census Tract 341, Kings County, New York",47848.0,44831.0,68945200.0,36047
360470342001,"Block Group 1, Census Tract 342, Kings County, New York",10433.0,,14948000.0,36047
360470342002,"Block Group 2, Census Tract 342, Kings County, New York",11790.0,29583.0,16041500.0,36047
360470342003,"Block Group 3, Census Tract 342, Kings County, New York",12221.0,20333.0,25747200.0,36047
360470342004,"Block Group 4, Census Tract 342, Kings County, New York",12374.0,14080.0,13233700.0,36047
360470343001,"Block Group 1, Census Tract 343, Kings County, New York",15887.0,22921.0,55935000.0,36047
360470343002,"Block Group 2, Census Tract 343, Kings County, New York",50746.0,86964.0,31266800.0,36047
360470343003,"Block Group 3, Census Tract 343, Kings County, New York",36113.0,59476.0,32102200.0,36047
360470345001,"Block Group 1, Census Tract 345, Kings County, New York",18863.0,26563.0,27868700.0,36047
360470345002,"Block Group 2, Census Tract 345, Kings County, New York",32836.0,56875.0,55080000.0,36047
360470347001,"Block Group 1, Census Tract 347, Kings County, New York",24129.0,,20414000.0,36047
360470347002,"Block Group 2, Census Tract 347, Kings County, New York",27863.0,50806.0,30452000.0,36047
360470347003,"Block Group 3, Census Tract 347, Kings County, New York",28663.0,43079.0,40285700.0,36047
360470348001,"Block Group 1, Census Tract 348, Kings County, New York",19256.0,62604.0,31960100.0,36047
360470348002,"Block Group 2, Census Tract 348, Kings County, New York",17492.0,49602.0,20713500.0,36047
360470349001,"Block Group 1, Census Tract 349, Kings County, New York",16001.0,41141.0,19351300.0,36047
360470349002,"Block Group 2, Census Tract 349, Kings County, New York",19045.0,33355.0,24638400.0,36047
360470349003,"Block Group 3, Census Tract 349, Kings County, New York",26137.0,52000.0,62476500.0,36047
360470349004,"Block Group 4, Census Tract 349, Kings County, New York",22958.0,40192.0,27709800.0,36047
360470350001,"Block Group 1, Census Tract 350, Kings County, New York",35951.0,42294.0,60768500.0,36047
360470350002,"Block Group 2, Census Tract 350, Kings County, New York",26033.0,41816.0,37494100.0,36047
360470351001,"Block Group 1, Census Tract 351, Kings County, New York",20184.0,43575.0,24184300.0,36047
360470351002,"Block Group 2, Census Tract 351, Kings County, New York",19757.0,48893.0,36849400.0,36047
360470351003,"Block Group 3, Census Tract 351, Kings County, New York",28211.0,51442.0,47603000.0,36047
360470352000,"Block Group 0, Census Tract 352, Kings County, New York",,,,36047
360470352001,"Block Group 1, Census Tract 352, Kings County, New York",15494.0,14167.0,13557200.0,36047
360470353001,"Block Group 1, Census Tract 353, Kings County, New York",25268.0,41250.0,44289700.0,36047
360470353002,"Block Group 2, Census Tract 353, Kings County, New York",27225.0,62763.0,45288200.0,36047
360470353003,"Block Group 3, Census Tract 353, Kings County, New York",23175.0,56977.0,45186200.0,36047
360470354001,"Block Group 1, Census Tract 354, Kings County, New York",32838.0,45975.0,93951900.0,36047
360470354002,"Block Group 2, Census Tract 354, Kings County, New York",50183.0,62895.0,93954500.0,36047
360470354003,"Block Group 3, Census Tract 354, Kings County, New York",30158.0,,32678400.0,36047
360470355001,"Block Group 1, Census Tract 355, Kings County, New York",29353.0,49875.0,47857600.0,36047
360470355002,"Block Group 2, Census Tract 355, Kings County, New York",20896.0,54911.0,37571600.0,36047
360470355003,"Block Group 3, Census Tract 355, Kings County, New York",21863.0,53839.0,45295400.0,36047
360470356011,"Block Group 1, Census Tract 356.01, Kings County, New York",26725.0,32111.0,76281400.0,36047
360470356021,"Block Group 1, Census Tract 356.02, Kings County, New York",31838.0,41339.0,29291700.0,36047
360470356022,"Block Group 2, Census Tract 356.02, Kings County, New York",32186.0,55693.0,70356500.0,36047
360470356023,"Block Group 3, Census Tract 356.02, Kings County, New York",24880.0,43627.0,60750600.0,36047
360470357001,"Block Group 1, Census Tract 357, Kings County, New York",23938.0,30495.0,55945900.0,36047
360470359001,"Block Group 1, Census Tract 359, Kings County, New York",25534.0,36438.0,25976900.0,36047
360470359002,"Block Group 2, Census Tract 359, Kings County, New York",18198.0,,23944500.0,36047
360470359003,"Block Group 3, Census Tract 359, Kings County, New York",16019.0,31172.0,32045400.0,36047
360470359004,"Block Group 4, Census Tract 359, Kings County, New York",20728.0,32991.0,22568100.0,36047
360470360011,"Block Group 1, Census Tract 360.01, Kings County, New York",38931.0,46108.0,39759300.0,36047
360470360012,"Block Group 2, Census Tract 360.01, Kings County, New York",30313.0,17273.0,28532400.0,36047
360470360013,"Block Group 3, Census Tract 360.01, Kings County, New York",20863.0,21680.0,24764200.0,36047
360470360021,"Block Group 1, Census Tract 360.02, Kings County, New York",20571.0,21377.0,46211400.0,36047
360470360022,"Block Group 2, Census Tract 360.02, Kings County, New York",18542.0,14577.0,33679800.0,36047
360470361001,"Block Group 1, Census Tract 361, Kings County, New York",17326.0,31477.0,11360200.0,36047
360470361002,"Block Group 2, Census Tract 361, Kings County, New York",12925.0,20417.0,15249400.0,36047
360470361003,"Block Group 3, Census Tract 361, Kings County, New York",18657.0,24479.0,15735400.0,36047
360470362001,"Block Group 1, Census Tract 362, Kings County, New York",23445.0,42716.0,36630700.0,36047
360470362002,"Block Group 2, Census Tract 362, Kings County, New York",17023.0,39107.0,17444400.0,36047
360470362003,"Block Group 3, Census Tract 362, Kings County, New York",22678.0,50553.0,28636300.0,36047
360470363001,"Block Group 1, Census Tract 363, Kings County, New York",16677.0,12823.0,9912100.0,36047
360470363002,"Block Group 2, Census Tract 363, Kings County, New York",22855.0,52059.0,34900600.0,36047
360470363003,"Block Group 3, Census Tract 363, Kings County, New York",17821.0,36488.0,38546200.0,36047
360470363004,"Block Group 4, Census Tract 363, Kings County, New York",16727.0,31219.0,12716000.0,36047
360470364001,"Block Group 1, Census Tract 364, Kings County, New York",25731.0,62708.0,31994300.0,36047
360470364002,"Block Group 2, Census Tract 364, Kings County, New York",21473.0,53516.0,25660500.0,36047
360470365011,"Block Group 1, Census Tract 365.01, Kings County, New York",17871.0,43171.0,45728300.0,36047
360470365012,"Block Group 2, Census Tract 365.01, Kings County, New York",32744.0,89737.0,26542800.0,36047
360470365021,"Block Group 1, Census Tract 365.02, Kings County, New York",20993.0,38750.0,28136100.0,36047
360470366001,"Block Group 1, Census Tract 366, Kings County, New York",17282.0,65577.0,24734400.0,36047
360470366002,"Block Group 2, Census Tract 366, Kings County, New York",26237.0,42216.0,40899700.0,36047
360470366003,"Block Group 3, Census Tract 366, Kings County, New York",19140.0,46176.0,22322000.0,36047
360470367001,"Block Group 1, Census Tract 367, Kings County, New York",26020.0,45469.0,25865100.0,36047
360470367002,"Block Group 2, Census Tract 367, Kings County, New York",25468.0,61250.0,6343700.0,36047
360470369001,"Block Group 1, Census Tract 369, Kings County, New York",18200.0,33824.0,32057900.0,36047
360470369002,"Block Group 2, Census Tract 369, Kings County, New York",23045.0,65813.0,26569800.0,36047
360470369003,"Block Group 3, Census Tract 369, Kings County, New York",18104.0,,27898800.0,36047
360470369004,"Block Group 4, Census Tract 369, Kings County, New York",16109.0,35745.0,20396500.0,36047
360470370001,"Block Group 1, Census Tract 370, Kings County, New York",29699.0,117798.0,36843100.0,36047
360470370002,"Block Group 2, Census Tract 370, Kings County, New York",41285.0,56477.0,40852400.0,36047
360470370003,"Block Group 3, Census Tract 370, Kings County, New York",22062.0,51042.0,23061800.0,36047
360470370004,"Block Group 4, Census Tract 370, Kings County, New York",32444.0,58375.0,31457600.0,36047
360470371001,"Block Group 1, Census Tract 371, Kings County, New York",27526.0,66648.0,23327800.0,36047
360470371002,"Block Group 2, Census Tract 371, Kings County, New York",27418.0,63529.0,31819300.0,36047
360470371003,"Block Group 3, Census Tract 371, Kings County, New York",30191.0,72738.0,27472800.0,36047
360470371004,"Block Group 4, Census Tract 371, Kings County, New York",35468.0,58393.0,36091300.0,36047
360470371005,"Block Group 5, Census Tract 371, Kings County, New York",28579.0,68427.0,21045100.0,36047
360470373001,"Block Group 1, Census Tract 373, Kings County, New York",20788.0,22879.0,22056600.0,36047
360470373002,"Block Group 2, Census Tract 373, Kings County, New York",45328.0,92574.0,34043800.0,36047
360470373003,"Block Group 3, Census Tract 373, Kings County, New York",27387.0,62685.0,29075900.0,36047
360470373004,"Block Group 4, Census Tract 373, Kings County, New York",25923.0,47781.0,44082200.0,36047
360470374011,"Block Group 1, Census Tract 374.01, Kings County, New York",46816.0,72022.0,61046700.0,36047
360470374012,"Block Group 2, Census Tract 374.01, Kings County, New York",27510.0,50417.0,46405700.0,36047
360470374013,"Block Group 3, Census Tract 374.01, Kings County, New York",29703.0,43844.0,40397000.0,36047
360470374021,"Block Group 1, Census Tract 374.02, Kings County, New York",25009.0,,46654700.0,36047
360470374022,"Block Group 2, Census Tract 374.02, Kings County, New York",23182.0,23723.0,37526800.0,36047
360470374023,"Block Group 3, Census Tract 374.02, Kings County, New York",28516.0,38000.0,28563500.0,36047
360470374024,"Block Group 4, Census Tract 374.02, Kings County, New York",28810.0,63083.0,14406000.0,36047
360470375001,"Block Group 1, Census Tract 375, Kings County, New York",29392.0,55833.0,20101100.0,36047
360470375002,"Block Group 2, Census Tract 375, Kings County, New York",23894.0,45234.0,37375300.0,36047
360470375003,"Block Group 3, Census Tract 375, Kings County, New York",29438.0,52917.0,28840900.0,36047
360470377001,"Block Group 1, Census Tract 377, Kings County, New York",21755.0,35481.0,16534800.0,36047
360470377002,"Block Group 2, Census Tract 377, Kings County, New York",21698.0,40417.0,17426200.0,36047
360470377003,"Block Group 3, Census Tract 377, Kings County, New York",36980.0,81902.0,42850100.0,36047
360470377004,"Block Group 4, Census Tract 377, Kings County, New York",54970.0,85972.0,89630300.0,36047
360470379001,"Block Group 1, Census Tract 379, Kings County, New York",33345.0,75781.0,47227900.0,36047
360470379002,"Block Group 2, Census Tract 379, Kings County, New York",26762.0,42891.0,45216900.0,36047
360470379003,"Block Group 3, Census Tract 379, Kings County, New York",23245.0,47321.0,36604200.0,36047
360470381001,"Block Group 1, Census Tract 381, Kings County, New York",38097.0,94250.0,48431500.0,36047
360470381002,"Block Group 2, Census Tract 381, Kings County, New York",17254.0,27011.0,40613600.0,36047
360470381003,"Block Group 3, Census Tract 381, Kings County, New York",36713.0,,21084200.0,36047
360470381004,"Block Group 4, Census Tract 381, Kings County, New York",38285.0,94479.0,44957100.0,36047
